Source	Value
10/4/2018 2:00:16 AM	7.38
10/4/2018 2:00:17 AM	11.30
10/4/2018 2:00:22 AM	17.61
10/4/2018 2:00:41 AM	17.60
10/4/2018 3:00:01 AM	15.27
10/4/2018 3:00:05 AM	10.65
10/4/2018 3:00:10 AM	10.64
10/4/2018 3:00:11 AM	15.26
10/4/2018 3:00:12 AM	8.61
10/4/2018 3:00:17 AM	15.30
10/4/2018 3:00:18 AM	15.31
10/4/2018 3:00:21 AM	15.30
10/4/2018 3:00:26 AM	10.64
10/4/2018 3:00:28 AM	15.30
10/4/2018 4:00:01 AM	16.63
10/4/2018 4:00:05 AM	16.64
10/4/2018 4:00:11 AM	7.85
10/4/2018 4:00:17 AM	7.86
10/4/2018 4:00:24 AM	16.64
10/4/2018 4:00:26 AM	16.59
10/4/2018 4:00:27 AM	7.85
10/4/2018 4:00:28 AM	16.60
10/4/2018 4:00:33 AM	7.84
10/4/2018 4:00:34 AM	16.64
10/4/2018 5:00:03 AM	8.20
10/4/2018 5:00:04 AM	14.44
10/4/2018 5:00:08 AM	14.43
10/4/2018 5:00:11 AM	5.91
10/4/2018 5:00:12 AM	14.43
10/4/2018 5:00:13 AM	8.21
10/4/2018 5:00:17 AM	8.21
10/4/2018 5:00:18 AM	14.40
10/4/2018 5:00:31 AM	14.36
10/4/2018 5:00:32 AM	5.95
10/4/2018 5:00:40 AM	5.97
10/4/2018 5:00:41 AM	14.33
10/4/2018 6:00:07 AM	6.74
10/4/2018 6:00:09 AM	6.74
10/4/2018 6:00:10 AM	11.33
10/4/2018 6:00:11 AM	11.30
10/4/2018 6:00:15 AM	11.31
10/4/2018 6:00:23 AM	6.73
10/4/2018 6:00:25 AM	11.31
10/4/2018 6:00:37 AM	11.31
10/4/2018 6:00:40 AM	6.71
10/4/2018 6:00:46 AM	11.32
10/4/2018 7:00:00 AM	12.72
10/4/2018 7:00:10 AM	12.73
10/4/2018 7:00:16 AM	12.74
10/4/2018 7:00:20 AM	10.64
10/4/2018 7:00:29 AM	12.76
10/4/2018 7:00:31 AM	10.65
10/4/2018 7:00:42 AM	10.62
10/4/2018 7:00:43 AM	8.58
10/4/2018 7:00:53 AM	10.64
10/4/2018 8:00:06 AM	7.86
10/4/2018 8:00:08 AM	11.61
10/4/2018 8:00:09 AM	14.20
10/4/2018 8:00:12 AM	7.85
10/4/2018 8:00:16 AM	14.20
10/4/2018 8:00:17 AM	7.86
10/4/2018 8:00:22 AM	7.85
10/4/2018 8:00:23 AM	14.21
10/4/2018 8:00:26 AM	7.85
10/4/2018 8:00:36 AM	14.22
10/4/2018 8:00:37 AM	11.65
10/4/2018 8:00:48 AM	7.85
10/4/2018 8:00:49 AM	6.64
10/4/2018 9:00:05 AM	8.21
10/4/2018 9:00:25 AM	16.82
10/4/2018 9:00:28 AM	16.82
10/4/2018 9:00:31 AM	16.82
10/4/2018 9:00:39 AM	8.21
10/4/2018 9:00:44 AM	16.82
10/4/2018 9:00:54 AM	8.21
10/4/2018 10:00:00 AM	12.90
10/4/2018 10:00:02 AM	12.90
10/4/2018 10:00:04 AM	6.75
10/4/2018 10:00:05 AM	6.75
10/4/2018 10:00:10 AM	12.86
10/4/2018 10:00:11 AM	6.74
10/4/2018 10:00:37 AM	7.26
10/4/2018 10:00:38 AM	12.86
10/4/2018 10:01:00 AM	6.68
10/4/2018 11:00:04 AM	10.73
10/4/2018 11:00:05 AM	12.72
10/4/2018 11:00:06 AM	12.72
10/4/2018 11:00:08 AM	10.72
10/4/2018 11:00:10 AM	12.73
10/4/2018 11:00:13 AM	10.73
10/4/2018 11:00:18 AM	12.74
10/4/2018 11:00:28 AM	12.73
10/4/2018 11:00:30 AM	12.76
10/4/2018 11:00:42 AM	12.78
10/4/2018 11:00:49 AM	10.74
10/4/2018 12:00:02 PM	10.32
10/4/2018 12:00:05 PM	14.20
10/4/2018 12:00:10 PM	14.20
10/4/2018 12:00:12 PM	14.20
10/4/2018 12:00:15 PM	10.32
10/4/2018 12:00:16 PM	14.20
10/4/2018 12:00:25 PM	14.21
10/4/2018 12:00:47 PM	14.23
10/4/2018 1:00:07 PM	10.53
10/4/2018 1:00:09 PM	16.82
10/4/2018 1:00:11 PM	16.82
10/4/2018 1:00:13 PM	16.82
10/4/2018 1:00:16 PM	10.51
10/4/2018 1:00:17 PM	16.82
10/4/2018 1:00:18 PM	10.00
10/4/2018 1:00:20 PM	10.56
10/4/2018 1:00:21 PM	10.51
10/4/2018 1:00:23 PM	16.81
10/4/2018 1:00:32 PM	16.83
10/4/2018 2:00:01 PM	12.82
10/4/2018 2:00:04 PM	12.81
10/4/2018 2:00:13 PM	12.80
10/4/2018 2:00:17 PM	12.89
10/4/2018 2:00:23 PM	12.86
10/4/2018 2:00:24 PM	7.30
10/4/2018 2:00:27 PM	12.87
10/4/2018 2:00:29 PM	12.88
10/4/2018 2:00:30 PM	12.83
10/4/2018 2:00:38 PM	12.83
10/4/2018 2:00:40 PM	12.79
10/4/2018 3:00:03 PM	10.72
10/4/2018 3:00:06 PM	10.73
10/4/2018 3:00:11 PM	11.05
10/4/2018 3:00:12 PM	11.04
10/4/2018 3:00:15 PM	11.06
10/4/2018 3:00:20 PM	11.03
10/4/2018 3:00:29 PM	10.74
10/4/2018 3:00:30 PM	10.74
10/4/2018 3:00:45 PM	10.75
10/4/2018 3:00:58 PM	10.75
10/4/2018 4:00:06 PM	6.27
10/4/2018 4:00:07 PM	10.32
10/4/2018 4:00:09 PM	10.32
10/4/2018 4:00:11 PM	10.32
10/4/2018 4:00:17 PM	6.26
10/4/2018 4:00:20 PM	6.26
10/4/2018 4:00:26 PM	6.26
10/4/2018 4:00:28 PM	10.32
10/4/2018 4:00:35 PM	10.31
10/4/2018 4:00:36 PM	10.31
10/4/2018 4:00:51 PM	10.31
10/4/2018 5:00:15 PM	10.54
10/4/2018 5:00:16 PM	10.55
10/4/2018 5:00:17 PM	10.54
10/4/2018 5:00:19 PM	9.05
10/4/2018 5:00:24 PM	7.83
10/4/2018 5:00:31 PM	7.81
10/4/2018 5:00:32 PM	7.83
10/4/2018 5:00:40 PM	10.56
10/4/2018 5:00:42 PM	10.56
10/4/2018 5:00:50 PM	10.54
10/4/2018 5:00:57 PM	10.51
10/4/2018 6:00:03 PM	12.81
10/4/2018 6:00:18 PM	12.80
10/4/2018 6:00:20 PM	12.80
10/4/2018 6:00:23 PM	12.80
10/4/2018 6:00:30 PM	6.77
10/4/2018 6:00:32 PM	12.79
10/4/2018 6:00:37 PM	5.85
10/4/2018 6:00:46 PM	12.79
10/4/2018 6:00:48 PM	12.79
10/4/2018 7:00:04 PM	11.04
10/4/2018 7:00:10 PM	11.05
10/4/2018 7:00:17 PM	7.07
10/4/2018 7:00:20 PM	11.05
10/4/2018 7:00:26 PM	11.05
10/4/2018 7:00:28 PM	9.19
10/4/2018 7:00:29 PM	11.01
10/4/2018 7:00:36 PM	6.38
10/4/2018 7:00:43 PM	6.38
10/4/2018 7:00:49 PM	6.40
10/4/2018 7:00:52 PM	10.97
10/4/2018 7:00:54 PM	10.96
10/4/2018 8:00:01 PM	13.99
10/4/2018 8:00:02 PM	13.99
10/4/2018 8:00:05 PM	6.27
10/4/2018 8:00:08 PM	13.99
10/4/2018 8:00:09 PM	6.27
10/4/2018 8:00:15 PM	6.27
10/4/2018 8:00:25 PM	6.26
10/4/2018 8:00:34 PM	6.25
10/4/2018 8:00:40 PM	14.70
10/4/2018 8:00:57 PM	6.26
10/4/2018 8:01:00 PM	5.82
10/4/2018 9:00:02 PM	4.55
10/4/2018 9:00:03 PM	7.81
10/4/2018 9:00:05 PM	19.89
10/4/2018 9:00:07 PM	18.58
10/4/2018 9:00:08 PM	18.58
10/4/2018 9:00:11 PM	7.82
10/4/2018 9:00:12 PM	18.57
10/4/2018 9:00:20 PM	4.58
10/4/2018 9:00:21 PM	7.82
10/4/2018 9:00:28 PM	7.83
10/4/2018 9:00:40 PM	7.79
10/4/2018 9:00:49 PM	7.79
10/4/2018 10:00:02 PM	19.21
10/4/2018 10:00:04 PM	5.91
10/4/2018 10:00:08 PM	5.90
10/4/2018 10:00:11 PM	5.89
10/4/2018 10:00:14 PM	19.21
10/4/2018 10:00:16 PM	19.23
10/4/2018 10:00:17 PM	52.41
10/4/2018 10:00:26 PM	5.87
10/4/2018 10:00:35 PM	5.85
10/4/2018 11:00:05 PM	19.20
10/4/2018 11:00:09 PM	19.20
10/4/2018 11:00:10 PM	6.41
10/4/2018 11:00:15 PM	6.43
10/4/2018 11:00:16 PM	19.20
10/4/2018 11:00:17 PM	6.43
10/4/2018 11:00:21 PM	6.42
10/4/2018 11:00:22 PM	6.45
10/4/2018 11:00:29 PM	57.19
10/4/2018 11:00:31 PM	6.47
10/5/2018 12:00:01 AM	59.33
10/5/2018 12:00:07 AM	14.02
10/5/2018 12:00:13 AM	19.64
10/5/2018 12:00:16 AM	19.63
10/5/2018 12:00:20 AM	14.01
10/5/2018 12:00:22 AM	14.01
10/5/2018 12:00:28 AM	14.02
10/5/2018 12:00:32 AM	19.61
10/5/2018 12:00:37 AM	14.02
10/5/2018 1:00:00 AM	18.58
10/5/2018 1:00:06 AM	18.57
10/5/2018 1:00:16 AM	9.01
10/5/2018 1:00:21 AM	9.00
10/5/2018 1:00:24 AM	9.00
10/5/2018 1:00:25 AM	18.56
10/5/2018 1:00:28 AM	18.56
10/5/2018 1:00:29 AM	8.99
10/5/2018 1:00:31 AM	18.58
10/5/2018 1:00:34 AM	18.57
10/5/2018 1:00:42 AM	18.56
10/5/2018 2:00:05 AM	19.22
10/5/2018 2:00:06 AM	19.22
10/5/2018 2:00:21 AM	11.32
10/5/2018 2:00:27 AM	11.33
10/5/2018 2:00:29 AM	11.33
10/5/2018 2:00:30 AM	8.54
10/5/2018 2:00:31 AM	19.26
10/5/2018 2:00:34 AM	19.26
10/5/2018 2:00:48 AM	19.22
10/5/2018 3:00:02 AM	19.20
10/5/2018 3:00:03 AM	10.19
10/5/2018 3:00:10 AM	4.05
10/5/2018 3:00:11 AM	19.19
10/5/2018 3:00:16 AM	19.18
10/5/2018 3:00:21 AM	19.20
10/5/2018 3:00:34 AM	10.12
10/5/2018 3:00:36 AM	19.19
10/5/2018 3:00:41 AM	19.18
10/5/2018 4:00:09 AM	19.68
10/5/2018 4:00:10 AM	19.68
10/5/2018 4:00:16 AM	19.67
10/5/2018 4:00:17 AM	19.64
10/5/2018 4:00:19 AM	6.72
10/5/2018 4:00:28 AM	6.71
10/5/2018 4:00:37 AM	19.66
10/5/2018 4:00:40 AM	6.74
10/5/2018 4:00:41 AM	6.74
10/5/2018 4:00:42 AM	19.56
10/5/2018 4:00:48 AM	19.54
10/5/2018 5:00:02 AM	9.01
10/5/2018 5:00:03 AM	7.50
10/5/2018 5:00:04 AM	9.01
10/5/2018 5:00:05 AM	9.02
10/5/2018 5:00:19 AM	6.72
10/5/2018 5:00:20 AM	7.50
10/5/2018 5:00:21 AM	9.00
10/5/2018 5:00:46 AM	7.47
10/5/2018 5:00:47 AM	8.99
10/5/2018 5:00:54 AM	9.00
10/5/2018 6:00:01 AM	9.17
10/5/2018 6:00:05 AM	9.17
10/5/2018 6:00:08 AM	11.32
10/5/2018 6:00:10 AM	11.32
10/5/2018 6:00:14 AM	9.17
10/5/2018 6:00:20 AM	11.32
10/5/2018 6:00:27 AM	11.33
10/5/2018 6:00:48 AM	11.33
10/5/2018 6:00:52 AM	11.33
10/5/2018 6:00:57 AM	9.19
10/5/2018 6:00:59 AM	11.32
10/5/2018 7:00:01 AM	10.20
10/5/2018 7:00:03 AM	10.20
10/5/2018 7:00:05 AM	9.27
10/5/2018 7:00:07 AM	14.69
10/5/2018 7:00:09 AM	10.20
10/5/2018 7:00:11 AM	14.70
10/5/2018 7:00:14 AM	10.19
10/5/2018 7:00:16 AM	10.20
10/5/2018 7:00:18 AM	14.71
10/5/2018 7:00:25 AM	14.70
10/5/2018 8:00:02 AM	6.72
10/5/2018 8:00:04 AM	6.72
10/5/2018 8:00:06 AM	13.52
10/5/2018 8:00:07 AM	13.45
10/5/2018 8:00:11 AM	6.72
10/5/2018 8:00:12 AM	11.98
10/5/2018 8:00:13 AM	13.43
10/5/2018 8:00:19 AM	6.72
10/5/2018 8:00:21 AM	6.72
10/5/2018 9:00:01 AM	18.33
10/5/2018 9:00:04 AM	7.50
10/5/2018 9:00:09 AM	7.50
10/5/2018 9:00:13 AM	7.50
10/5/2018 9:00:15 AM	18.31
10/5/2018 9:00:16 AM	18.31
10/5/2018 9:00:25 AM	7.50
10/5/2018 9:00:27 AM	7.50
10/5/2018 9:00:47 AM	18.28
10/5/2018 10:00:01 AM	15.49
10/5/2018 10:00:13 AM	15.50
10/5/2018 10:00:15 AM	9.17
10/5/2018 10:00:18 AM	9.17
10/5/2018 10:00:21 AM	9.18
10/5/2018 10:00:23 AM	9.17
10/5/2018 10:00:24 AM	15.50
10/5/2018 10:00:30 AM	9.18
10/5/2018 10:00:32 AM	9.18
10/5/2018 10:00:50 AM	9.20
10/5/2018 11:00:08 AM	14.66
10/5/2018 11:00:13 AM	15.47
10/5/2018 11:00:20 AM	14.67
10/5/2018 11:00:24 AM	14.71
10/5/2018 11:00:26 AM	14.66
10/5/2018 11:00:28 AM	15.47
10/5/2018 11:00:30 AM	15.46
10/5/2018 11:00:31 AM	15.46
10/5/2018 11:00:36 AM	14.73
10/5/2018 11:00:38 AM	14.66
10/5/2018 11:00:53 AM	14.67
10/5/2018 11:00:54 AM	12.23
10/5/2018 12:00:00 PM	13.43
10/5/2018 12:00:01 PM	11.99
10/5/2018 12:00:02 PM	13.43
10/5/2018 12:00:16 PM	12.35
10/5/2018 12:00:25 PM	13.54
10/5/2018 12:00:26 PM	13.52
10/5/2018 12:00:29 PM	12.35
10/5/2018 12:00:33 PM	13.55
10/5/2018 12:00:37 PM	12.33
10/5/2018 12:00:39 PM	12.33
10/5/2018 12:00:44 PM	13.48
10/5/2018 12:00:49 PM	13.48
10/5/2018 1:00:02 PM	18.33
10/5/2018 1:00:06 PM	18.32
10/5/2018 1:00:07 PM	18.32
10/5/2018 1:00:12 PM	10.76
10/5/2018 1:00:31 PM	18.29
10/5/2018 1:00:40 PM	18.28
10/5/2018 1:00:43 PM	18.28
10/5/2018 1:00:45 PM	10.76
10/5/2018 2:00:03 PM	10.00
10/5/2018 2:00:05 PM	10.00
10/5/2018 2:00:12 PM	15.50
10/5/2018 2:00:13 PM	15.50
10/5/2018 2:00:14 PM	14.75
10/5/2018 2:00:15 PM	15.50
10/5/2018 2:00:17 PM	15.50
10/5/2018 2:00:21 PM	10.03
10/5/2018 2:00:38 PM	15.50
10/5/2018 2:00:46 PM	14.69
10/5/2018 2:00:50 PM	10.15
10/5/2018 3:00:04 PM	15.48
10/5/2018 3:00:09 PM	20.45
10/5/2018 3:00:16 PM	15.48
10/5/2018 3:00:17 PM	13.07
10/5/2018 3:00:19 PM	15.47
10/5/2018 3:00:24 PM	15.47
10/5/2018 3:00:25 PM	20.49
10/5/2018 3:00:44 PM	15.45
10/5/2018 3:00:52 PM	11.68
10/5/2018 3:00:56 PM	20.45
10/5/2018 3:17:49 PM	0.16
10/5/2018 3:21:16 PM	20.20
10/5/2018 4:00:03 PM	22.76
10/5/2018 4:00:07 PM	22.77
10/5/2018 4:00:08 PM	12.37
10/5/2018 4:00:09 PM	9.42
10/5/2018 4:00:10 PM	12.36
10/5/2018 4:00:11 PM	12.36
10/5/2018 4:00:14 PM	22.75
10/5/2018 4:00:16 PM	12.35
10/5/2018 4:00:25 PM	12.36
10/5/2018 4:00:34 PM	22.76
10/5/2018 4:00:52 PM	12.34
10/5/2018 4:00:58 PM	9.38
10/5/2018 5:00:01 PM	10.79
10/5/2018 5:00:02 PM	28.02
10/5/2018 5:00:03 PM	10.78
10/5/2018 5:00:11 PM	23.70
10/5/2018 5:00:14 PM	23.70
10/5/2018 5:00:15 PM	23.70
10/5/2018 5:00:16 PM	11.34
10/5/2018 5:00:17 PM	10.75
10/5/2018 5:00:31 PM	10.75
10/5/2018 6:00:03 PM	9.99
10/5/2018 6:00:09 PM	10.00
10/5/2018 6:00:13 PM	10.11
10/5/2018 6:00:20 PM	23.06
10/5/2018 6:00:21 PM	10.04
10/5/2018 6:00:23 PM	10.04
10/5/2018 6:00:24 PM	23.06
10/5/2018 6:00:25 PM	23.06
10/5/2018 6:00:33 PM	23.12
10/5/2018 6:00:39 PM	10.11
10/5/2018 7:00:01 PM	19.94
10/5/2018 7:00:08 PM	20.44
10/5/2018 7:00:14 PM	20.46
10/5/2018 7:00:15 PM	20.46
10/5/2018 7:00:26 PM	19.94
10/5/2018 7:00:27 PM	20.49
10/5/2018 7:00:28 PM	20.48
10/5/2018 7:00:34 PM	19.94
10/5/2018 7:00:46 PM	20.46
10/5/2018 7:00:49 PM	20.45
10/5/2018 7:00:50 PM	13.91
10/5/2018 8:00:09 PM	22.76
10/5/2018 8:00:10 PM	20.90
10/5/2018 8:00:12 PM	21.65
10/5/2018 8:00:15 PM	22.76
10/5/2018 8:00:21 PM	22.77
10/5/2018 8:00:23 PM	22.78
10/5/2018 8:00:32 PM	20.88
10/5/2018 8:00:34 PM	22.78
10/5/2018 8:00:35 PM	22.76
10/5/2018 8:00:41 PM	20.86
10/5/2018 9:00:01 PM	23.69
10/5/2018 9:00:02 PM	11.27
10/5/2018 9:00:10 PM	23.67
10/5/2018 9:00:17 PM	19.53
10/5/2018 9:00:20 PM	11.33
10/5/2018 9:00:21 PM	23.70
10/5/2018 9:00:23 PM	23.71
10/5/2018 9:00:28 PM	33.90
10/5/2018 9:00:31 PM	23.67
10/5/2018 9:00:38 PM	19.53
10/5/2018 9:00:42 PM	23.66
10/5/2018 9:00:49 PM	19.54
10/5/2018 10:00:00 PM	23.09
10/5/2018 10:00:01 PM	23.10
10/5/2018 10:00:02 PM	23.10
10/5/2018 10:00:10 PM	23.09
10/5/2018 10:00:27 PM	23.07
10/5/2018 10:00:36 PM	23.06
10/5/2018 10:00:37 PM	14.23
10/5/2018 10:00:39 PM	23.05
10/5/2018 10:00:44 PM	13.78
10/5/2018 10:00:56 PM	13.82
10/5/2018 11:00:02 PM	3.76
10/5/2018 11:00:06 PM	19.94
10/5/2018 11:00:08 PM	19.92
10/5/2018 11:00:16 PM	19.91
10/5/2018 11:00:18 PM	19.94
10/5/2018 11:00:32 PM	19.94
10/5/2018 11:00:33 PM	3.73
10/5/2018 11:00:43 PM	19.94
10/5/2018 11:00:46 PM	19.93
10/5/2018 11:00:49 PM	3.74
10/6/2018 12:00:02 AM	20.91
10/6/2018 12:00:04 AM	20.91
10/6/2018 12:00:08 AM	4.20
10/6/2018 12:00:11 AM	20.90
10/6/2018 12:00:13 AM	4.18
10/6/2018 12:00:18 AM	4.18
10/6/2018 12:00:25 AM	20.89
10/6/2018 12:00:26 AM	6.94
10/6/2018 12:00:38 AM	20.88
10/6/2018 12:00:41 AM	20.88
10/6/2018 12:00:49 AM	20.86
10/6/2018 12:00:55 AM	4.17
10/6/2018 1:00:01 AM	4.71
10/6/2018 1:00:03 AM	4.70
10/6/2018 1:00:04 AM	19.52
10/6/2018 1:00:11 AM	19.53
10/6/2018 1:00:13 AM	4.72
10/6/2018 1:00:14 AM	2.28
10/6/2018 1:00:17 AM	19.52
10/6/2018 1:00:18 AM	4.72
10/6/2018 1:00:25 AM	19.54
10/6/2018 1:00:34 AM	19.52
10/6/2018 1:00:43 AM	19.53
10/6/2018 1:00:55 AM	19.50
10/6/2018 2:00:01 AM	13.95
10/6/2018 2:00:05 AM	8.40
10/6/2018 2:00:07 AM	13.92
10/6/2018 2:00:09 AM	8.40
10/6/2018 2:00:10 AM	13.91
10/6/2018 2:00:17 AM	13.87
10/6/2018 2:00:19 AM	8.39
10/6/2018 2:00:23 AM	8.42
10/6/2018 2:00:25 AM	13.88
10/6/2018 2:00:36 AM	13.86
10/6/2018 2:00:37 AM	2.44
10/6/2018 2:00:48 AM	13.84
10/6/2018 3:00:04 AM	3.76
10/6/2018 3:00:06 AM	3.76
10/6/2018 3:00:11 AM	11.34
10/6/2018 3:00:13 AM	3.75
10/6/2018 3:00:15 AM	3.76
10/6/2018 3:00:17 AM	11.35
10/6/2018 3:00:24 AM	3.76
10/6/2018 3:00:26 AM	11.36
10/6/2018 3:00:32 AM	12.55
10/6/2018 4:00:02 AM	1.77
10/6/2018 4:00:03 AM	4.20
10/6/2018 4:00:08 AM	8.19
10/6/2018 4:00:09 AM	4.19
10/6/2018 4:00:10 AM	4.20
10/6/2018 4:00:17 AM	6.55
10/6/2018 4:00:18 AM	8.18
10/6/2018 4:00:20 AM	4.20
10/6/2018 4:00:28 AM	4.20
10/6/2018 4:00:31 AM	8.15
10/6/2018 4:00:33 AM	8.15
10/6/2018 5:00:03 AM	4.71
10/6/2018 5:00:05 AM	4.76
10/6/2018 5:00:15 AM	4.72
10/6/2018 5:00:16 AM	44.57
10/6/2018 5:00:21 AM	4.68
10/6/2018 5:00:23 AM	15.74
10/6/2018 5:00:25 AM	4.67
10/6/2018 5:00:33 AM	4.73
10/6/2018 5:00:39 AM	15.79
10/6/2018 5:00:42 AM	15.74
10/6/2018 6:00:00 AM	8.41
10/6/2018 6:00:04 AM	8.40
10/6/2018 6:00:09 AM	59.94
10/6/2018 6:00:20 AM	8.39
10/6/2018 6:00:28 AM	8.40
10/6/2018 6:00:31 AM	19.19
10/6/2018 6:00:38 AM	8.40
10/6/2018 6:00:46 AM	19.18
10/6/2018 6:00:48 AM	8.39
10/6/2018 7:00:06 AM	11.34
10/6/2018 7:00:10 AM	11.34
10/6/2018 7:00:14 AM	11.34
10/6/2018 7:00:17 AM	19.44
10/6/2018 7:00:19 AM	11.35
10/6/2018 7:00:21 AM	66.58
10/6/2018 7:00:25 AM	11.36
10/6/2018 7:00:33 AM	11.35
10/6/2018 7:00:38 AM	19.45
10/6/2018 7:00:43 AM	11.35
10/6/2018 7:00:52 AM	19.43
10/6/2018 8:00:03 AM	20.23
10/6/2018 8:00:04 AM	13.67
10/6/2018 8:00:11 AM	8.17
10/6/2018 8:00:12 AM	8.16
10/6/2018 8:00:13 AM	8.18
10/6/2018 8:00:20 AM	8.18
10/6/2018 8:00:31 AM	8.16
10/6/2018 8:00:37 AM	71.48
10/6/2018 8:00:38 AM	14.74
10/6/2018 8:00:40 AM	8.14
10/6/2018 8:00:44 AM	20.24
10/6/2018 8:00:49 AM	8.15
10/6/2018 9:00:02 AM	15.67
10/6/2018 9:00:03 AM	6.69
10/6/2018 9:00:06 AM	19.72
10/6/2018 9:00:15 AM	19.71
10/6/2018 9:00:18 AM	15.72
10/6/2018 9:00:25 AM	15.74
10/6/2018 9:00:37 AM	6.70
10/6/2018 9:00:44 AM	15.73
10/6/2018 9:00:45 AM	15.74
10/6/2018 9:00:49 AM	64.78
10/6/2018 9:00:51 AM	19.69
10/6/2018 9:00:58 AM	15.78
10/6/2018 10:00:00 AM	19.19
10/6/2018 10:00:03 AM	19.28
10/6/2018 10:00:04 AM	19.20
10/6/2018 10:00:05 AM	19.19
10/6/2018 10:00:06 AM	19.28
10/6/2018 10:00:08 AM	62.01
10/6/2018 10:00:13 AM	19.27
10/6/2018 10:00:23 AM	19.19
10/6/2018 10:00:24 AM	19.18
10/6/2018 10:00:31 AM	19.18
10/6/2018 10:00:42 AM	6.21
10/6/2018 11:00:02 AM	19.87
10/6/2018 11:00:05 AM	19.43
10/6/2018 11:00:08 AM	67.25
10/6/2018 11:00:13 AM	19.43
10/6/2018 11:00:19 AM	19.87
10/6/2018 11:00:20 AM	19.88
10/6/2018 11:00:38 AM	19.44
10/6/2018 11:00:44 AM	19.44
10/6/2018 11:00:46 AM	19.42
10/6/2018 11:00:47 AM	13.51
10/6/2018 12:00:02 PM	20.23
10/6/2018 12:00:05 PM	20.24
10/6/2018 12:00:08 PM	19.42
10/6/2018 12:00:09 PM	20.24
10/6/2018 12:00:10 PM	19.42
10/6/2018 12:00:12 PM	20.23
10/6/2018 12:00:18 PM	63.40
10/6/2018 12:00:26 PM	19.41
10/6/2018 12:00:42 PM	20.23
10/6/2018 12:00:45 PM	20.24
10/6/2018 12:00:53 PM	13.66
10/6/2018 1:00:01 PM	59.49
10/6/2018 1:00:02 PM	3.96
10/6/2018 1:00:08 PM	19.73
10/6/2018 1:00:13 PM	18.87
10/6/2018 1:00:14 PM	18.87
10/6/2018 1:00:16 PM	19.72
10/6/2018 1:00:18 PM	10.79
10/6/2018 1:00:19 PM	19.73
10/6/2018 1:00:30 PM	19.71
10/6/2018 1:00:33 PM	18.88
10/6/2018 1:00:52 PM	19.69
10/6/2018 1:00:59 PM	10.76
10/6/2018 2:00:02 PM	19.28
10/6/2018 2:00:05 PM	19.28
10/6/2018 2:00:14 PM	19.27
10/6/2018 2:00:16 PM	19.27
10/6/2018 2:00:18 PM	19.38
10/6/2018 2:00:24 PM	19.27
10/6/2018 2:00:25 PM	19.27
10/6/2018 2:00:26 PM	19.37
10/6/2018 2:00:38 PM	19.37
10/6/2018 3:00:02 PM	20.83
10/6/2018 3:00:03 PM	12.20
10/6/2018 3:00:04 PM	20.83
10/6/2018 3:00:06 PM	19.88
10/6/2018 3:00:11 PM	7.04
10/6/2018 3:00:12 PM	19.88
10/6/2018 3:00:13 PM	7.03
10/6/2018 3:00:14 PM	19.88
10/6/2018 3:00:20 PM	19.88
10/6/2018 3:00:25 PM	20.83
10/6/2018 3:00:30 PM	19.87
10/6/2018 3:00:31 PM	19.88
10/6/2018 3:00:37 PM	12.21
10/6/2018 4:00:00 PM	30.27
10/6/2018 4:00:03 PM	19.41
10/6/2018 4:00:12 PM	13.60
10/6/2018 4:00:13 PM	19.42
10/6/2018 4:00:16 PM	4.10
10/6/2018 4:00:26 PM	19.41
10/6/2018 4:00:31 PM	13.58
10/6/2018 4:00:36 PM	19.41
10/6/2018 4:00:37 PM	19.41
10/6/2018 5:00:09 PM	18.87
10/6/2018 5:00:11 PM	18.88
10/6/2018 5:00:15 PM	40.90
10/6/2018 5:00:17 PM	18.87
10/6/2018 5:00:21 PM	15.30
10/6/2018 5:00:28 PM	15.25
10/6/2018 5:00:29 PM	18.87
10/6/2018 5:00:31 PM	18.85
10/6/2018 5:00:37 PM	15.28
10/6/2018 5:00:41 PM	18.85
10/6/2018 6:00:01 PM	7.09
10/6/2018 6:00:03 PM	19.38
10/6/2018 6:00:04 PM	7.09
10/6/2018 6:00:07 PM	19.38
10/6/2018 6:00:14 PM	19.38
10/6/2018 6:00:18 PM	19.37
10/6/2018 6:00:22 PM	19.38
10/6/2018 6:00:26 PM	7.67
10/6/2018 6:00:28 PM	7.14
10/6/2018 6:00:31 PM	7.07
10/6/2018 6:00:39 PM	19.38
10/6/2018 7:00:07 PM	20.84
10/6/2018 7:00:10 PM	20.84
10/6/2018 7:00:11 PM	6.62
10/6/2018 7:00:14 PM	20.83
10/6/2018 7:00:20 PM	20.82
10/6/2018 7:00:24 PM	20.83
10/6/2018 7:00:28 PM	20.83
10/6/2018 7:00:31 PM	12.19
10/6/2018 7:00:37 PM	6.67
10/6/2018 8:00:08 PM	13.59
10/6/2018 8:00:13 PM	10.94
10/6/2018 8:00:14 PM	13.56
10/6/2018 8:00:15 PM	10.94
10/6/2018 8:00:17 PM	13.58
10/6/2018 8:00:18 PM	7.00
10/6/2018 8:00:22 PM	13.54
10/6/2018 8:00:24 PM	13.55
10/6/2018 8:00:34 PM	13.58
10/6/2018 8:00:35 PM	10.95
10/6/2018 8:00:37 PM	6.96
10/6/2018 8:00:54 PM	20.20
10/6/2018 9:00:04 PM	30.39
10/6/2018 9:00:09 PM	15.32
10/6/2018 9:00:14 PM	15.32
10/6/2018 9:00:19 PM	12.80
10/6/2018 9:00:21 PM	12.80
